file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/test/java/org/jdbi/v3/core/collector/EnumSetCollectorFactoryTest.java,org.jdbi.v3.core.collector.EnumSetCollectorFactoryTest,enumSet/0,false,32,3,0,0,0,1,13,12,0,4,0,13,0,0,0,0,0,0,0,0,4,0,0,1,0,0,11,1,0,false
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/sqlobject/src/test/java/org/jdbi/v3/sqlobject/TestUseClasspathSqlLocator.java,org.jdbi.v3.sqlobject.TestUseClasspathSqlLocator$Blanks,methodWithEmptyFile/0,false,98,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/sqlobject/src/test/java/org/jdbi/v3/sqlobject/TestUseClasspathSqlLocator.java,org.jdbi.v3.sqlobject.TestUseClasspathSqlLocator$Blanks,methodWithoutFile/0,false,101,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/test/java/org/jdbi/v3/core/mapper/PropagateNullTest.java,org.jdbi.v3.core.mapper.PropagateNullTest$Test22Bean,getNestedBean/0,false,920,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/main/java/org/jdbi/v3/core/result/ResultSetScanner.java,org.jdbi.v3.core.result.ResultSetScanner,"scanResultSet/2[java.util.function.Supplier<java.sql.ResultSet>,org.jdbi.v3.core.statement.StatementContext]",false,33,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,true
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/main/java/org/jdbi/v3/core/argument/internal/NamedArgumentFinderFactory.java,org.jdbi.v3.core.argument.internal.NamedArgumentFinderFactory$Fields,create/0,false,108,3,1,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,false
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/json/src/test/java/org/jdbi/v3/json/JsonPluginTest.java,org.jdbi.v3.json.JsonPluginTest$Anonymous1,"forType/2[java.lang.reflect.Type,org.jdbi.v3.json.ConfigRegistry]",false,45,4,1,0,1,1,2,14,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,false
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/main/java/org/jdbi/v3/core/extension/ExtensionMetadata.java,org.jdbi.v3.core.extension.ExtensionMetadata$ExtensionHandlerInvoker,invoke/1[java.lang.Object[]],false,343,3,4,1,3,1,3,5,1,2,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,1,48,1,0,true
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/main/java/org/jdbi/v3/core/extension/ExtensionMetadata.java,org.jdbi.v3.core.extension.ExtensionMetadata$ExtensionHandlerInvoker,call/1[java.util.concurrent.Callable<?>],false,361,4,4,2,2,2,2,8,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,56,1,0,true
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/main/java/org/jdbi/v3/core/extension/ExtensionMetadata.java,org.jdbi.v3.core.extension.ExtensionMetadata$ExtensionHandlerInvoker,"ExtensionHandlerInvoker/5[java.lang.Object,java.lang.reflect.Method,org.jdbi.v3.core.extension.ExtensionHandler,org.jdbi.v3.core.extension.HandleSupplier,org.jdbi.v3.core.config.ConfigRegistry]",true,315,7,8,2,6,3,6,15,0,1,5,6,0,0,0,0,1,0,1,0,5,0,2,0,0,0,21,0,0,false
/home/yaroslav/Study/LeanSoftwareDevelopment/repository_metrics_with_ck/collected_metrics/jdbi/../../jdbi/core/src/main/java/org/jdbi/v3/core/extension/ExtensionMetadata.java,org.jdbi.v3.core.extension.ExtensionMetadata$ExtensionHandlerInvoker,call/1[java.lang.Runnable],false,380,1,1,0,1,1,2,7,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,51,1,0,true
